uri,name,labels
http://www.wikidata.org/entity/Q2010690,Jamie King,Person|Actor
http://www.wikidata.org/entity/Q12038047,Miroslav Šimůnek,Person|Actor
http://www.wikidata.org/entity/Q16234831,Jack Montgomery,Person|Actor
http://www.wikidata.org/entity/Q21063105,Philip O'Sullivan,Person|Actor
http://www.wikidata.org/entity/Q3416101,Rachel Hayward,Person|Actor
http://www.wikidata.org/entity/Q5212638,Damián Szifron,Person|Director
http://www.wikidata.org/entity/Q26156298,Walter Donado,Person|Actor
http://www.wikidata.org/entity/Q85330,Maximilian Brückner,Person|Actor
http://www.wikidata.org/entity/Q104213,Fabian Hinrichs,Person|Actor
http://www.wikidata.org/entity/Q111238,Johanna Gastdorf,Person|Actor
http://www.wikidata.org/entity/Q3112903,Édgar Vivar Villanueva,Person|Actor
http://www.wikidata.org/entity/Q1782299,Joachim Rønning,Person|Director
http://www.wikidata.org/entity/Q3368851,Espen Sandberg,Person|Director
http://www.wikidata.org/entity/Q4066481,Ronni Ancona,Person|Actor
http://www.wikidata.org/entity/Q299421,Eric Dane,Person|Actor
http://www.wikidata.org/entity/Q973472,Jim Parrack,Person|Actor
http://www.wikidata.org/entity/Q2964670,Chris Bruno,Person|Actor
http://www.wikidata.org/entity/Q139638,Zachary Levi,Person|Actor
http://www.wikidata.org/entity/Q1028715,Cameron Daddo,Person|Actor
http://www.wikidata.org/entity/Q3786306,Holly Gibbs,Person|Actor
http://www.wikidata.org/entity/Q3930208,Raphaël Coleman,Person|Actor
http://www.wikidata.org/entity/Q3694918,Cory Edwards,Person|Director|Actor
http://www.wikidata.org/entity/Q7812350,Todd Edwards,Person|Director
http://www.wikidata.org/entity/Q7822781,Tony Leech,Person|Director
http://www.wikidata.org/entity/Q202732,Amanda Crew,Person|Actor
http://www.wikidata.org/entity/Q239786,Alexz Johnson,Person|Actor
http://www.wikidata.org/entity/Q465543,Maggie Ma,Person|Actor
http://www.wikidata.org/entity/Q9554,Martin Luther,Person|Actor
http://www.wikidata.org/entity/Q44857,John Legend,Person|Actor
http://www.wikidata.org/entity/Q159329,Fugees,Person|Actor
http://www.wikidata.org/entity/Q232592,Jill Scott,Person|Actor
http://www.wikidata.org/entity/Q233229,Keyshia Cole,Person|Actor
http://www.wikidata.org/entity/Q277976,A-Trak,Person|Actor
http://www.wikidata.org/entity/Q318755,Talib Kweli,Person|Actor
http://www.wikidata.org/entity/Q554168,Kool G Rap,Person|Actor
http://www.wikidata.org/entity/Q860283,Bilal,Person|Actor
http://www.wikidata.org/entity/Q1106540,Cody Chesnutt,Person|Actor
http://www.wikidata.org/entity/Q1180841,dead prez,Person|Actor
http://www.wikidata.org/entity/Q1382233,Pharoahe Monch,Person|Actor
http://www.wikidata.org/entity/Q5698860,Heidi Ewing,Person|Director
http://www.wikidata.org/entity/Q7279258,Rachel Grady,Person|Director
http://www.wikidata.org/entity/Q515930,Isabelle Candelier,Person|Actor
http://www.wikidata.org/entity/Q456043,Delphine Chanéac,Person|Actor
http://www.wikidata.org/entity/Q3290437,Mareva Galanter,Person|Actor
http://www.wikidata.org/entity/Q3299699,Matthew Currie Holmes,Person|Actor
http://www.wikidata.org/entity/Q229908,Katie Cassidy,Person|Actor
http://www.wikidata.org/entity/Q271500,Tessa Thompson,Person|Actor
http://www.wikidata.org/entity/Q189132,Sophie Monk,Person|Actor
http://www.wikidata.org/entity/Q16594071,Casey LaBow,Person|Actor
http://www.wikidata.org/entity/Q14537,Bill Hader,Person|Actor
http://www.wikidata.org/entity/Q1308879,Alex Neuberger,Person|Actor
http://www.wikidata.org/entity/Q6198534,Jim Tooey,Person|Actor
http://www.wikidata.org/entity/Q230943,China Anne McClain,Person|Actor
http://www.wikidata.org/entity/Q273044,Keke Palmer,Person|Actor
http://www.wikidata.org/entity/Q348952,Adam Campbell,Person|Actor
http://www.wikidata.org/entity/Q6793647,Mauricio Sanchez,Person|Actor
http://www.wikidata.org/entity/Q302690,Aaron Seltzer,Person|Director
http://www.wikidata.org/entity/Q936338,Jason Friedberg,Person|Director
http://www.wikidata.org/entity/Q4058,Kayla Ewell,Person|Actor
http://www.wikidata.org/entity/Q1683406,Jaqueline Fleming,Person|Actor
http://www.wikidata.org/entity/Q1147104,Nolan North,Person|Actor
http://www.wikidata.org/entity/Q1408782,Keith Ferguson,Person|Actor
http://www.wikidata.org/entity/Q5228378,Dave Boat,Person|Actor
http://www.wikidata.org/entity/Q3482604,Shredy Jabarin,Person|Actor
http://www.wikidata.org/entity/Q237012,Imogen Poots,Person|Actor
http://www.wikidata.org/entity/Q2979416,Clive Ashborn,Person|Actor
http://www.wikidata.org/entity/Q3076804,Forbes KB,Person|Actor
http://www.wikidata.org/entity/Q456008,James McTeigue,Person|Director
http://www.wikidata.org/entity/Q215219,JoJo,Person|Actor
http://www.wikidata.org/entity/Q549948,Jake McDorman,Person|Actor
http://www.wikidata.org/entity/Q637168,Presley Chweneyagae,Person|Actor
http://www.wikidata.org/entity/Q892409,Zola,Person|Actor
http://www.wikidata.org/entity/Q7704911,Terry Pheto,Person|Actor
http://www.wikidata.org/entity/Q443106,Gavin Hood,Person|Director|Actor
http://www.wikidata.org/entity/Q529411,Dana E. Glauberman,Person|Actor
http://www.wikidata.org/entity/Q258071,Jessica Lucas,Person|Actor
http://www.wikidata.org/entity/Q595479,Jonathan Sadowski,Person|Actor
http://www.wikidata.org/entity/Q650423,Brandon Jay McLaren,Person|Actor
http://www.wikidata.org/entity/Q2941203,Cassandra Freeman,Person|Actor
http://www.wikidata.org/entity/Q3082654,Frank Hopf,Person|Actor
http://www.wikidata.org/entity/Q3496900,Stany Coppet,Person|Actor
http://www.wikidata.org/entity/Q4025864,Ashlie Atkinson,Person|Actor
http://www.wikidata.org/entity/Q18385091,Dominic Carter,Person|Actor
http://www.wikidata.org/entity/Q7284877,Rainforest Films,Company
http://www.wikidata.org/entity/Q2702789,Relativity Media,Company
http://www.wikidata.org/entity/Q7969872,Warp Films,Company
http://www.wikidata.org/entity/Q24984710,Mark Johnson,Company
http://www.wikidata.org/entity/Q17305142,Red Wagon Entertainment,Company
http://www.wikidata.org/entity/Q2585499,Nex Entertainment,Company
http://www.wikidata.org/entity/Q3420434,Raw Nerve,Company
http://www.wikidata.org/entity/Q6535000,Level 1 Entertainment,Company
http://www.wikidata.org/entity/Q4930036,Blue Yonder Films,Company
http://www.wikidata.org/entity/Q4838247,Baby Cow Productions,Company
http://www.wikidata.org/entity/Q2527943,Virtual Studios,Company
http://www.wikidata.org/entity/Q278637,Bayerischer Rundfunk,Company
http://www.wikidata.org/entity/Q5571070,Globo Filmes,Company
http://www.wikidata.org/entity/Q3041294,Ratpac-Dune Entertainment,Company
http://www.wikidata.org/entity/Q17343544,Deep River Productions,Company
http://www.wikidata.org/entity/Q2856187,Media Rights Capital,Company
http://www.wikidata.org/entity/Q5061074,Central Films,Company
http://www.wikidata.org/entity/Q5368270,Mandate Pictures,Company
http://www.wikidata.org/entity/Q796719,Sky Italia S.R.L.,Company
http://www.wikidata.org/entity/Q907311,Netflix,Company
http://www.wikidata.org/entity/Q6138447,Media Asia Entertainment Group,Company
http://www.wikidata.org/entity/Q3486445,Skydance Media,Company
http://www.wikidata.org/entity/Q5641909,Telecinco Cinema,Company
http://www.wikidata.org/entity/Q1783801,Sony Pictures Imageworks,Company
http://www.wikidata.org/entity/Q3579304,Q,Company
http://www.wikidata.org/entity/Q3138577,Hit And Run Productions,Company
http://www.wikidata.org/entity/Q5238526,David Permut,Company
http://www.wikidata.org/entity/Q4034507,Asymmetrical Productions,Company
http://www.wikidata.org/entity/Q4669986,Absurda,Company
http://www.wikidata.org/entity/Q17371413,2S Films,Company
http://www.wikidata.org/entity/Q25082757,Hal Lieberman Company,Company
http://www.wikidata.org/entity/Q25083159,Lauren Levine,Company
http://www.wikidata.org/entity/Q5035471,Capital Arts Entertainment,Company
http://www.wikidata.org/entity/Q17386235,Neo Art & Logic,Company
http://www.wikidata.org/entity/Q7153463,Paul Schiff,Company
http://www.wikidata.org/entity/Q17305126,Michael De Luca Productions,Company
http://www.wikidata.org/entity/Q6984198,Neal Street Productions,Company
http://www.wikidata.org/entity/Q2436112,The Stone Quarry,Company
http://www.wikidata.org/entity/Q3547550,Utv Motion Pictures,Company
http://www.wikidata.org/entity/Q6872285,Mirabai Films,Company
http://www.wikidata.org/entity/Q3881062,Offspring Entertainment,Company
http://www.wikidata.org/entity/Q2812139,Sunlight Productions,Company
http://www.wikidata.org/entity/Q2295089,Fox Atomic,Company
http://www.wikidata.org/entity/Q3043485,Imagi Animation Studios,Company
http://www.wikidata.org/entity/Q17335732,The Mark Gordon Company,Company
http://www.wikidata.org/entity/Q20757322,Sidney Kimmel Entertainment,Company
http://www.wikidata.org/entity/Q16984664,Blumhouse Productions,Company
http://www.wikidata.org/entity/Q1416835,Sony Pictures Animation,Company
http://www.wikidata.org/entity/Q2722120,Film Roman,Company
http://www.wikidata.org/entity/Q17335582,Ludlum Entertainment,Company
http://www.wikidata.org/entity/Q2973041,Ciné+ Classic,Company
http://www.wikidata.org/entity/Q3100842,Mediapro,Company
http://www.wikidata.org/entity/Q17386859,Blueprint Pictures,Company
http://www.wikidata.org/entity/Q6952279,Nala Films,Company
http://www.wikidata.org/entity/Q7142727,Passion Pictures,Company
http://www.wikidata.org/entity/Q24992162,Barry Sonnenfeld/Josephson,Company
http://www.wikidata.org/entity/Q3325728,The Curiosity Company,Company
http://www.wikidata.org/entity/Q215932,Depth Of Field,Company
http://www.wikidata.org/entity/Q18180861,Mosaic Media Group,Company
http://www.wikidata.org/entity/Q1402636,Picturehouse,Company
http://www.wikidata.org/entity/Q7127609,Palisades Tartan,Company
http://www.wikidata.org/entity/Q17386885,Romero-Grunwald Productions,Company
http://www.wikidata.org/entity/Q3566350,Warner Premiere,Company
http://www.wikidata.org/entity/Q3963037,Smokehouse Pictures,Company
http://www.wikidata.org/entity/Q5048582,Casey Silver,Company
http://www.wikidata.org/entity/Q17335799,Casey Silver Productions,Company
http://www.wikidata.org/entity/Q367466,Marvel Studios,Company
http://www.wikidata.org/entity/Q18149793,Fairview Entertainment,Company
http://www.wikidata.org/entity/Q2822030,Absolute Entertainment,Company
http://www.wikidata.org/entity/Q1881062,M6,Company
http://www.wikidata.org/entity/Q24984980,Silverbell Films,Company
http://www.wikidata.org/entity/Q23728343,Valhalla Motion Pictures,Company
http://www.wikidata.org/entity/Q1990768,Top Cow Productions,Company
http://www.wikidata.org/entity/Q4785019,Arc Productions,Company
http://www.wikidata.org/entity/Q3098606,Gary Sanchez Productions,Company
http://www.wikidata.org/entity/Q17346544,The Sommers Company,Company
http://www.wikidata.org/entity/Q813988,Bee Train,Company
http://www.wikidata.org/entity/Q708290,Cartoon Network,Company
http://www.wikidata.org/entity/Q1169075,Lucasfilm Animation,Company
http://www.wikidata.org/entity/Q3307467,Metropolitan Filmexport,Company
http://www.wikidata.org/entity/Q17295785,The Safran Company,Company
http://www.wikidata.org/entity/Q1347047,Ministry Of Cultural Heritage And Activities And Tourism,Company
http://www.wikidata.org/entity/Q830947,Remedy Entertainment,Company
http://www.wikidata.org/entity/Q1402681,Rat Pack Filmproduktion,Company
http://www.wikidata.org/entity/Q24849470,Smart Entertainment,Company
http://www.wikidata.org/entity/Q928358,Marvel Knights,Company
http://www.wikidata.org/entity/Q13973,Msnbc,Company
http://www.wikidata.org/entity/Q605233,Tokyo Broadcasting System Holdings,Company
http://www.wikidata.org/entity/Q7596772,Stage 6 Films,Company
http://www.wikidata.org/entity/Q419326,Pdi,Company
http://www.wikidata.org/entity/Q6941451,Music Box Films,Company
http://www.wikidata.org/entity/Q8051674,Yellow Bird,Company
http://www.wikidata.org/entity/Q4753681,Andell Holdings,Company
http://www.wikidata.org/entity/Q1748725,Seed Productions,Company
http://www.wikidata.org/entity/Q4834859,Bbc Natural History Unit,Company
http://www.wikidata.org/entity/Q3987455,The Halcyon Company,Company
http://www.wikidata.org/entity/Q5406845,Euforia Film,Company
http://www.wikidata.org/entity/Q7507960,Sid And Marty Krofft,Company
http://www.wikidata.org/entity/Q1938797,Misher Films,Company
http://www.wikidata.org/entity/Q2858710,Appian Way Productions,Company
http://www.wikidata.org/entity/Q18153385,Qed International,Company
http://www.wikidata.org/entity/Q1203676,Khara,Company
http://www.wikidata.org/entity/Q6457551,Ld Entertainment,Company
http://www.wikidata.org/entity/Q5288523,Dogwoof Pictures,Company
http://www.wikidata.org/entity/Q1445805,Screen Australia,Company
http://www.wikidata.org/entity/Q2418461,Oceanic Preservation Society,Company
http://www.wikidata.org/entity/Q3532045,Top Shelf Productions,Company
http://www.wikidata.org/entity/Q1344736,Entertainment One,Company
http://www.wikidata.org/entity/Q7437329,Scott Stuber,Company
http://www.wikidata.org/entity/Q7733857,The Film Department,Company
http://www.wikidata.org/entity/Q2741255,Im Global,Company
http://www.wikidata.org/entity/Q17371327,Lee Daniels Entertainment,Company
http://www.wikidata.org/entity/Q3482118,SigurjóN Sighvatsson,Company
http://www.wikidata.org/entity/Q1755943,Ilion Animation Studios,Company
http://www.wikidata.org/entity/Q3392176,Filmax International,Company
http://www.wikidata.org/entity/Q18180865,Lucamar Productions,Company
http://www.wikidata.org/entity/Q1189945,Dentsu,Company
http://www.wikidata.org/entity/Q179636,Country Music Television,Company
http://www.wikidata.org/entity/Q733847,North Shore Studios,Company
http://www.wikidata.org/entity/Q20714622,Bold Films,Company
http://www.wikidata.org/entity/Q135992,Zdf Enterprises,Company
http://www.wikidata.org/entity/Q2748604,Film I VäSt,Company
http://www.wikidata.org/entity/Q5131896,Clerkenwell Films,Company
http://www.wikidata.org/entity/Q6007673,Imprint Entertainment,Company
http://www.wikidata.org/entity/Q4115940,Abu Dhabi Media,Company
http://www.wikidata.org/entity/Q459290,Independent Film,Company|Genre
http://www.wikidata.org/entity/Q24737523,Roth Films,Company
http://www.wikidata.org/entity/Q24737548,Team Todd,Company
http://www.wikidata.org/entity/Q24818133,Zanuck Company,Company
http://www.wikidata.org/entity/Q5222926,Darius Films,Company
http://www.wikidata.org/entity/Q5148553,Color Force,Company
http://www.wikidata.org/entity/Q7628112,Studiocanal Uk,Company
http://www.wikidata.org/entity/Q14630558,Dmg Entertainment,Company
http://www.wikidata.org/entity/Q1189512,Illumination Entertainment,Company
http://www.wikidata.org/entity/Q24817863,Broken Road Productions,Company
http://www.wikidata.org/entity/Q1188361,Warner Home Video,Company
http://www.wikidata.org/entity/Q935150,Reliance Anil Dhirubhai Ambani Group,Company
http://www.wikidata.org/entity/Q2140077,Tribune Media,Company
http://www.wikidata.org/entity/Q3634702,Reliance Entertainment,Company
http://www.wikidata.org/entity/Q23548,National Aeronautics And Space Administration,Company|Subject
http://www.wikidata.org/entity/Q5285236,Django Films,Company
http://www.wikidata.org/entity/Q5887386,Homage Comics,Company
http://www.wikidata.org/entity/Q7250799,Prospect Park,Company
http://www.wikidata.org/entity/Q4879286,Bedlam Productions,Company
http://www.wikidata.org/entity/Q7445452,See-Saw Films,Company
http://www.wikidata.org/entity/Q17371486,Closest To The Hole Productions,Company
http://www.wikidata.org/entity/Q17305116,Sean Bailey Productions,Company
http://www.wikidata.org/entity/Q18180863,De Line Pictures,Company
http://www.wikidata.org/entity/Q21027542,Micro Scope,Company
http://www.wikidata.org/entity/Q8036757,Worldview Entertainment,Company
http://www.wikidata.org/entity/Q3906420,Platinum Studios,Company
http://www.wikidata.org/entity/Q16321327,Indigo Film,Company
http://www.wikidata.org/entity/Q18219569,Chartoff Productions,Company
http://www.wikidata.org/entity/Q17335784,Holleran Company,Company
http://www.wikidata.org/entity/Q65927105,Art & Industry,Company
http://www.wikidata.org/entity/Q315736,Tokyopop,Company
http://www.wikidata.org/entity/Q2055093,Parts & Labor,Company
http://www.wikidata.org/entity/Q7916154,Varsity Pictures,Company
http://www.wikidata.org/entity/Q17363791,Q17363791,Company
http://www.wikidata.org/entity/Q16249615,Cross Creek Pictures,Company
http://www.wikidata.org/entity/Q17089396,Exclusive Media,Company
http://www.wikidata.org/entity/Q1124861,France TéLéVisions,Company
http://www.wikidata.org/entity/Q16973462,21 Laps Entertainment,Company
http://www.wikidata.org/entity/Q3501078,Mediapro Studios,Company
http://www.wikidata.org/entity/Q22269313,Friland Produksjon,Company
http://www.wikidata.org/entity/Q2053111,Infinitum Nihil,Company
http://www.wikidata.org/entity/Q61088518,Red Granite Pictures,Company
http://www.wikidata.org/entity/Q19881683,Voltage Pictures,Company
http://www.wikidata.org/entity/Q17222692,Comix Wave Films,Company
http://www.wikidata.org/entity/Q589673,Iran Hostage Crisis,Category|Subject
http://www.wikidata.org/entity/Q1032059,Canadian Caper,Category|Subject
http://www.wikidata.org/entity/Q23036198,Hostage-Rescue Mission,Category|Subject
http://www.wikidata.org/entity/Q12029,Addiction,Category|Subject
http://www.wikidata.org/entity/Q91,Abraham Lincoln,Category|Subject
http://www.wikidata.org/entity/Q35525,White House,Category|Subject
http://www.wikidata.org/entity/Q5043,Christianity,Category|Subject
http://www.wikidata.org/entity/Q1930187,Journalist,Category|Subject
http://www.wikidata.org/entity/Q564946,Stanford Torus,Category|Subject
http://www.wikidata.org/entity/Q332102,Paranormal Phenomenon,Category|Subject
http://www.wikidata.org/entity/Q69387,1976 Formula One Season,Category|Subject
http://www.wikidata.org/entity/Q78489,Niki Lauda,Category|Subject
http://www.wikidata.org/entity/Q140393,James Hunt,Category|Subject
http://www.wikidata.org/entity/Q1818072,Maersk Alabama Hijacking,Category|Subject
http://www.wikidata.org/entity/Q334401,Surveillance,Category|Subject
http://www.wikidata.org/entity/Q1307611,Single-Handed Sailing,Category|Subject
http://www.wikidata.org/entity/Q595094,Sister,Category|Subject
http://www.wikidata.org/entity/Q6087423,Self-Confidence,Category|Subject
http://www.wikidata.org/entity/Q834826,Interstellar Travel,Category|Subject
http://www.wikidata.org/entity/Q484000,Unmanned Aerial Vehicle,Category|Subject
